st,state,cd,dailykos_name,largest_place,pct_trump,pct_romney,pct_mccain,totalvoters,region,division
MI,Michigan,MI-06,Southwestern Michigan,Kalamazoo,0.5445859872611465,0.5070707070707071,0.4598168870803662,333344,North Central,East North Central
MI,Michigan,MI-07,South-central Michigan,Jackson,0.590042372881356,0.5156723963599595,0.48268839103869654,343529,North Central,East North Central
MI,Michigan,MI-08,Lansing and northwestern Detroit exurbs,Lansing,0.5354497354497354,0.5156407669021191,0.47154471544715437,376470,North Central,East North Central
MI,Michigan,MI-09,Northern Detroit suburbs,Warren,0.4590336134453782,0.4228052472250251,0.4083503054989817,355739,North Central,East North Central
MI,Michigan,MI-10,"Northern Macomb County and the ""Thumb"" region",Sterling Heights,0.6687631027253669,0.5585858585858585,0.5102040816326531,361455,North Central,East North Central
MI,Michigan,MI-11,Northwestern Detroit suburbs,Livonia,0.5231578947368422,0.5272177419354839,0.4903553299492386,397969,North Central,East North Central
MI,Michigan,MI-12,Ann Arbor and Dearborn,Ann Arbor,0.3620146904512067,0.3313131313131313,0.31943031536113936,341176,North Central,East North Central
MI,Michigan,MI-13,Western Detroit,Detroit,0.18679050567595465,0.14371859296482414,0.1434343434343434,260444,North Central,East North Central
MI,Michigan,MI-14,Eastern Detroit to Pontiac,Detroit,0.18769230769230769,0.18674698795180725,0.17220543806646524,314983,North Central,East North Central
MN,Minnesota,MN-01,Southern Minnesota,Rochester,0.5812431842966194,0.4928425357873211,0.47897435897435897,342144,North Central,West North Central
MN,Minnesota,MN-02,Southern Twin Cities suburbs,Eagan,0.5065359477124184,0.49949031600407745,0.4852191641182466,380752,North Central,West North Central
MN,Minnesota,MN-03,Western Twin Cities suburbs,Bloomington,0.4490238611713666,0.4959349593495935,0.4817073170731707,403538,North Central,West North Central
MN,Minnesota,MN-04,St. Paul,St. Paul,0.3322475570032573,0.3622448979591837,0.3618756371049949,365526,North Central,West North Central
MN,Minnesota,MN-05,Minneapolis,Minneapolis,0.20065075921908895,0.24615384615384617,0.25025536261491316,368996,North Central,West North Central
MN,Minnesota,MN-06,Northern Twin Cities exurbs,St. Cloud,0.6395222584147665,0.5765306122448979,0.5587334014300306,373434,North Central,West North Central
MN,Minnesota,MN-07,Western Minnesota,Moorhead,0.665948275862069,0.55,0.5169230769230769,339774,North Central,West North Central
MN,Minnesota,MN-08,Iron Range,Duluth,0.584051724137931,0.47191011235955055,0.45594262295081966,361974,North Central,West North Central
MO,Missouri,MO-01,St. Louis and northwestern suburbs,St. Louis,0.1962421711899791,0.19129554655870443,0.1880687563195147,322778,North Central,West North Central
MO,Missouri,MO-02,Suburban St. Louis,Chesterfield,0.5542676501580611,0.5796954314720812,0.5313131313131313,430952,North Central,West North Central
MO,Missouri,MO-03,East-central Missouri,St. Charles,0.7048319327731092,0.6320081549439348,0.5659229208924949,384548,North Central,West North Central
MO,Missouri,MO-04,West-central Missouri,Columbia,0.6902748414376322,0.6270491803278688,0.5741869918699186,343968,North Central,West North Central
MO,Missouri,MO-05,Kansas City area,Kansas City,0.4287222808870117,0.4008138351983723,0.3724696356275304,329348,North Central,West North Central
MO,Missouri,MO-06,Northern Missouri,Kansas City,0.6656118143459916,0.6128702757916241,0.5619918699186991,361034,North Central,West North Central
MO,Missouri,MO-07,Southwestern Missouri,Springfield,0.740273396424816,0.6905005107252299,0.641260162601626,347243,North Central,West North Central
MO,Missouri,MO-08,Southeastern Missouri,Cape Girardeau,0.7821576763485477,0.6731358529111338,0.6103763987792472,322589,North Central,West North Central
MS,Mississippi,MS-01,Northeastern Mississippi,Southaven,0.6687116564417178,0.6258847320525783,0.6303030303030303,312944,South,East South Central
MS,Mississippi,MS-02,Mississippi Delta and Jackson,Jackson,0.3556231003039514,0.3319919517102616,0.3541247484909457,290637,South,East South Central
MS,Mississippi,MS-03,Southwestern and eastern Mississippi,Meridian,0.6248725790010193,0.6054490413723511,0.6129032258064516,323241,South,East South Central
MS,Mississippi,MS-04,Gulf Coast,Gulfport,0.7110655737704918,0.6842105263157894,0.685858585858586,284265,South,East South Central
MT,Montana,MT-01,All of Montana,Billings,0.6114718614718615,0.5705458290422245,0.5113636363636364,514853,West,Mountain
NC,North Carolina,NC-01,Durham and northeastern North Carolina,Durham,0.3112244897959184,0.3141993957703928,0.32361809045226136,357746,South,South Atlantic
NC,North Carolina,NC-02,Raleigh exurbs,Rocky Mount,0.5495867768595042,0.5656565656565657,0.5479313824419778,400739,South,South Atlantic
NC,North Carolina,NC-03,Eastern North Carolina coast,Jacksonville,0.6211498973305954,0.5903128153380424,0.5725806451612903,330796,South,South Atlantic
NC,North Carolina,NC-04,"Raleigh, Cary, Chapel Hill",Raleigh,0.29253112033195017,0.3465045592705167,0.33535353535353535,421186,South,South Atlantic
NC,North Carolina,NC-05,Winston-Salem and northwestern North Carolina,Winston-Salem,0.5905349794238682,0.5718623481781376,0.548582995951417,362991,South,South Atlantic
NC,North Carolina,NC-06,Part of Greensboro and rural Piedmont,Greensboro,0.5753846153846154,0.5640766902119071,0.5434343434343434,362874,South,South Atlantic
NC,North Carolina,NC-07,Southeastern North Carolina,Wilmington,0.5907692307692308,0.5640766902119071,0.5504032258064516,360728,South,South Atlantic
NC,North Carolina,NC-08,Charlotte suburbs to Fayetteville,Fayetteville,0.5771604938271605,0.5519677093844602,0.5433467741935484,334064,South,South Atlantic
NC,North Carolina,NC-09,South Charlotte to suburban Fayetteville,Charlotte,0.5596707818930041,0.5584677419354839,0.5443548387096775,347082,South,South Atlantic
NC,North Carolina,NC-10,Asheville and southwestern Piedmont,Gastonia,0.6262833675564682,0.5915065722952477,0.5797979797979798,359831,South,South Atlantic
NC,North Carolina,NC-11,Appalachian North Carolina,Asheville,0.6502057613168725,0.6038500506585612,0.579107505070994,371402,South,South Atlantic
NC,North Carolina,NC-12,Charlotte,Charlotte,0.2933884297520661,0.31584258324924325,0.31520644511581064,361597,South,South Atlantic
NC,North Carolina,NC-13,Greensboro and rural western Piedmont,Greensboro,0.5482546201232034,0.5343434343434343,0.5166498486377397,368387,South,South Atlantic
ND,North Dakota,ND-01,All of North Dakota,Fargo,0.6982570806100218,0.6014344262295083,0.5444330949948928,351975,North Central,West North Central
NE,Nebraska,NE-01,Lincoln and rural eastern Nebraska,Lincoln,0.6136606189967982,0.5845213849287169,0.5512690355329949,286164,North Central,West North Central
NE,Nebraska,NE-02,Greater Omaha area,Omaha,0.5116772823779193,0.5365111561866126,0.4939271255060729,294933,North Central,West North Central
NE,Nebraska,NE-03,Western Nebraska,Grand Island,0.7892518440463646,0.7163265306122449,0.6832993890020366,273650,North Central,West North Central
NH,New Hampshire,NH-01,Eastern New Hampshire,Manchester,0.5084388185654009,0.49190283400809715,0.46774193548387094,376051,Northeast,New England
NH,New Hampshire,NH-02,Western and northern New Hampshire,Nashua,0.4873417721518988,0.45086119554204657,0.4349142280524722,367384,Northeast,New England
NJ,New Jersey,NJ-01,Inner Philadelphia suburbs,Camden,0.3733195449844881,0.3417593528816987,0.34580384226491406,327835,Northeast,Middle Atlantic
NJ,New Jersey,NJ-02,Southern New Jersey coast,Vineland,0.5238095238095238,0.4590495449949443,0.4609929078014184,321057,Northeast,Middle Atlantic
NJ,New Jersey,NJ-03,Philadelphia suburbs and central Jersey Shore,Toms River,0.5320910973084887,0.4767676767676768,0.4827935222672065,368155,Northeast,Middle Atlantic
NJ,New Jersey,NJ-04,Monmouth County area,Lakewood,0.5764462809917354,0.5480283114256825,0.5419615773508595,361955,Northeast,Middle Atlantic
NJ,New Jersey,NJ-05,Northern Bergen County and northwestern exurbs,Hackensack,0.5056994818652849,0.5156723963599595,0.51010101010101,370503,Northeast,Middle Atlantic
NJ,New Jersey,NJ-06,Northern Middlesex County and northern Jersey Shore,New Brunswick,0.4194214876033058,0.3785425101214575,0.40950455005055614,290193,Northeast,Middle Atlantic
NJ,New Jersey,NJ-07,Hunterdon County and New York City's western exurbs,Westfield,0.4942767950052029,0.5313765182186235,0.5222672064777328,378092,Northeast,Middle Atlantic
NJ,New Jersey,NJ-08,Jersey City and inner New York City suburbs,Elizabeth,0.22119341563786007,0.2090909090909091,0.2620967741935484,226954,Northeast,Middle Atlantic
NJ,New Jersey,NJ-09,Paterson and inner New York City suburbs,Paterson,0.3398357289527721,0.3107971745711403,0.3548387096774194,275707,Northeast,Middle Atlantic
NJ,New Jersey,NJ-10,Newark area,Newark,0.1306122448979592,0.11569416498993965,0.1467336683417085,268983,Northeast,Middle Atlantic
NJ,New Jersey,NJ-11,Morris County area,Morristown,0.5046535677352637,0.5292929292929294,0.525731584258325,386633,Northeast,Middle Atlantic
NJ,New Jersey,NJ-12,Trenton and southern Middlesex County,Trenton,0.3285123966942149,0.32760364004044484,0.3363636363636363,317125,Northeast,Middle Atlantic
NM,New Mexico,NM-01,Albuquerque area,Albuquerque,0.4048442906574395,0.41728134878819817,0.3951367781155015,287092,West,Mountain
NM,New Mexico,NM-02,Southern New Mexico,Las Cruces,0.5566666666666668,0.5351966873706004,0.5091277890466531,236871,West,Mountain
NM,New Mexico,NM-03,Northern New Mexico,Rio Rancho,0.4146892655367232,0.40228690228690234,0.3799392097264438,279458,West,Mountain
NV,Nevada,NV-01,Las Vegas,Las Vegas,0.3460721868365181,0.3306122448979592,0.3384615384615384,196678,West,Mountain
NV,Nevada,NV-02,Northern Nevada,Reno,0.5670665212649946,0.541453428863869,0.4938524590163935,326609,West,Mountain
NV,Nevada,NV-03,Southern Las Vegas suburbs,Henderson,0.5053191489361702,0.4959266802443992,0.45463812436289497,326147,West,Mountain
NV,Nevada,NV-04,Northern Las Vegas suburbs and rural central Nevada,Las Vegas,0.47396386822529224,0.4454638124362895,0.4233128834355828,277085,West,Mountain
NY,New York,NY-01,Eastern Suffolk County,Coram,0.5635987590486039,0.49746707193515705,0.48484848484848486,342109,Northeast,Middle Atlantic
NY,New York,NY-02,Southern Long Island,Brentwood,0.5469556243550051,0.4777327935222672,0.48484848484848486,318184,Northeast,Middle Atlantic
NY,New York,NY-03,Northern Long Island,New York City,0.4685890834191555,0.4868686868686869,0.46,351920,Northeast,Middle Atlantic
NY,New York,NY-04,Long Island,Hempstead,0.4506172839506172,0.43188698284561056,0.4444444444444445,344218,Northeast,Middle Atlantic
NY,New York,NY-05,Southeastern Queens,New York City,0.1290650406504065,0.09127382146439318,0.14,247116,Northeast,Middle Atlantic
NY,New York,NY-06,Northeastern Queens,New York City,0.33024691358024694,0.31376518218623484,0.3636363636363637,209219,Northeast,Middle Atlantic
NY,New York,NY-07,Heavily Latino parts of northern Brooklyn and southwestern Queens,New York City,0.10688591983556012,0.1043566362715299,0.15151515151515152,207026,Northeast,Middle Atlantic
NY,New York,NY-08,Eastern brooklyn,New York City,0.13761467889908258,0.10261569416498992,0.14,254522,Northeast,Middle Atlantic
NY,New York,NY-09,Central Brooklyn,New York City,0.1470888661899898,0.14026236125126135,0.15151515151515152,256754,Northeast,Middle Atlantic
NY,New York,NY-10,West Side of Manhattan and part of southern Brooklyn,New York City,0.19361483007209063,0.25430597771023306,0.23232323232323235,263820,Northeast,Middle Atlantic
NY,New York,NY-11,Staten Island and part of southern Brooklyn,New York City,0.5503080082135524,0.47826086956521735,0.5151515151515151,250092,Northeast,Middle Atlantic
NY,New York,NY-12,East Side of Manhattan and nearby parts of Queens and Brooklyn,New York City,0.13946280991735538,0.2184959349593496,0.19191919191919193,307515,Northeast,Middle Atlantic
NY,New York,NY-13,Harlem area,New York City,0.05527123848515866,0.04637096774193548,0.06060606060606061,251556,Northeast,Middle Atlantic
NY,New York,NY-14,East Bronx and northern Queens,New York City,0.20307692307692307,0.18484848484848485,0.23232323232323235,195358,Northeast,Middle Atlantic
NY,New York,NY-15,The Bronx,New York City,0.04964539007092199,0.0300902708124373,0.05,191131,Northeast,Middle Atlantic
NY,New York,NY-16,Southern Westchester County and the northern Bronx,New York City,0.23053278688524595,0.25705645161290325,0.26262626262626265,286122,Northeast,Middle Atlantic
NY,New York,NY-17,Westchester County,White Plains,0.39587628865979385,0.4232323232323232,0.41414141414141414,325401,Northeast,Middle Atlantic
NY,New York,NY-18,Lower Hudson Valley,Poughkeepsie,0.509885535900104,0.4781725888324873,0.4747474747474747,319135,Northeast,Middle Atlantic
NY,New York,NY-19,Hudson Valley,Kingston,0.5358649789029536,0.46836734693877546,0.45918367346938777,326698,Northeast,Middle Atlantic
NY,New York,NY-20,Albany area,Albany,0.42857142857142855,0.3959183673469387,0.40816326530612246,330883,Northeast,Middle Atlantic
NY,New York,NY-21,North Country,Watertown,0.5740149094781682,0.4689725330620549,0.4747474747474747,285785,Northeast,Middle Atlantic
NY,New York,NY-22,Binghamton and Utica-Rome,Utica,0.5823591923485654,0.5020408163265306,0.5,294354,Northeast,Middle Atlantic
NY,New York,NY-23,Ithaca and southwestern New York,Jamestown,0.578556263269639,0.5061224489795918,0.494949494949495,296676,Northeast,Middle Atlantic
NY,New York,NY-24,Syracuse area,Syracuse,0.48089171974522293,0.4189602446483181,0.42857142857142855,315505,Northeast,Middle Atlantic
NY,New York,NY-25,Greater Rochester,Rochester,0.4133192389006342,0.40122199592668023,0.4040404040404041,335882,Northeast,Middle Atlantic
NY,New York,NY-26,Greater Buffalo,Buffalo,0.3974895397489539,0.34928716904276985,0.35714285714285715,309039,Northeast,Middle Atlantic
NY,New York,NY-27,Suburbs and rural areas between Buffalo and Rochester,Lockport,0.6290832455216017,0.5631364562118125,0.5510204081632654,351793,Northeast,Middle Atlantic
OH,Ohio,OH-01,Suburban Cincinnati,Cincinnati,0.5344467640918581,0.5309017223910841,0.5232323232323233,369668,North Central,East North Central
OH,Ohio,OH-02,Eastern Cincinnati and east along the Ohio River,Cincinnati,0.5842931937172775,0.5558943089430894,0.550253807106599,363177,North Central,East North Central
OH,Ohio,OH-03,Columbus,Columbus,0.299163179916318,0.29310344827586204,0.31712259371833834,319792,North Central,East North Central
OH,Ohio,OH-04,West-Central Ohio to North-Central Ohio,Elyria,0.6768421052631579,0.5714285714285715,0.5545361875637105,331828,North Central,East North Central
OH,Ohio,OH-05,Northwestern Ohio,Toledo,0.633085896076352,0.55,0.5315682281059063,367168,North Central,East North Central
OH,Ohio,OH-06,Appalachian Ohio,Steubenville,0.7218749999999999,0.5638406537282942,0.5429447852760737,327451,North Central,East North Central
OH,Ohio,OH-07,Canton area,Canton,0.6558237145855195,0.5485188968335035,0.5204498977505113,339787,North Central,East North Central
OH,Ohio,OH-08,Cincinnati suburbs and Springfield,Hamilton,0.6802507836990596,0.62970498474059,0.6128048780487805,349811,North Central,East North Central
OH,Ohio,OH-09,Toledo to West Side of Cleveland,Toledo,0.3834033613445378,0.3137055837563452,0.32113821138211385,308305,North Central,East North Central
OH,Ohio,OH-10,Greater Dayton area,Dayton,0.5383001049317943,0.5096642929806714,0.5,353558,North Central,East North Central
OH,Ohio,OH-11,East Cleveland to Akron,Cleveland,0.17435897435897435,0.1661631419939577,0.17338709677419353,330421,North Central,East North Central
OH,Ohio,OH-12,Northern Columbus area,Columbus,0.5594111461619348,0.5534079348931841,0.5451776649746193,398481,North Central,East North Central
OH,Ohio,OH-13,Mahoning Valley and Akron,Akron,0.46603970741901773,0.3601220752797558,0.36493374108053006,326643,North Central,East North Central
OH,Ohio,OH-14,Northeastern Ohio,Mentor,0.5600835945663531,0.5167512690355329,0.5015228426395939,380260,North Central,East North Central
OH,Ohio,OH-15,Southern Columbus area and Athens,Columbus,0.5808823529411764,0.5285132382892057,0.531027466937945,364231,North Central,East North Central
OH,Ohio,OH-16,Western suburbs of Cleveland and Akron,Strongsville,0.5868200836820083,0.54158215010142,0.5208121827411167,376034,North Central,East North Central
OK,Oklahoma,OK-01,Greater Tulsa area,Tulsa,0.6524973432518597,0.6579999999999999,0.642,313053,South,West South Central
OK,Oklahoma,OK-02,Eastern Oklahoma,Muskogee,0.761755485893417,0.6779999999999999,0.657,273131,South,West South Central
OK,Oklahoma,OK-03,Northwestern Oklahoma,Enid,0.7788359788359789,0.7390000000000001,0.7290000000000001,293831,South,West South Central
OK,Oklahoma,OK-04,Southern Oklahoma,Norman,0.698936170212766,0.671,0.661,294859,South,West South Central
OK,Oklahoma,OK-05,Oklahoma City area,Oklahoma City,0.5720430107526883,0.5920000000000001,0.5920000000000001,284829,South,West South Central
OR,Oregon,OR-01,Western Portland suburbs and North Coast,Hillsboro,0.3758169934640523,0.4110996916752313,0.3874614594039055,405110,West,Pacific
OR,Oregon,OR-02,Oregon east of the Cascades and part of southern Oregon,Bend,0.6081808396124865,0.5837615621788284,0.5540679711637487,402094,West,Pacific
OR,Oregon,OR-03,Eastern Portland area,Portland,0.24141630901287553,0.25542916235780766,0.24999999999999997,417310,West,Pacific
OR,Oregon,OR-04,Southern Willamette Valley and southern coast,Eugene,0.499457111834962,0.46535677352637017,0.4406604747162023,413104,West,Pacific
OR,Oregon,OR-05,Salem area and southern Portland suburbs,Salem,0.4772727272727273,0.4825819672131148,0.4547325102880659,396050,West,Pacific
PA,Pennsylvania,PA-01,Philadelphia's Bucks County suburbs,Levittown,0.18628454452405321,0.17036290322580644,0.20745216515609263,315066,Northeast,Middle Atlantic
PA,Pennsylvania,PA-02,Northeast Philadelphia,Philadelphia,0.07755102040816327,0.09054325955734406,0.08817635270541083,371464,Northeast,Middle Atlantic
PA,Pennsylvania,PA-03,"West, Northwest, and Center City Philadelphia",Philadelphia,0.63579604578564,0.5638945233265721,0.5304259634888439,332227,Northeast,Middle Atlantic
PA,Pennsylvania,PA-04,Philadelphia's Montgomery County suburbs,Norristown,0.612330198537095,0.579107505070994,0.5439838220424671,343486,Northeast,Middle Atlantic
PA,Pennsylvania,PA-05,Philadelphia's Delaware County suburbs and South Philadelphia,Philadelphia,0.6503131524008351,0.579107505070994,0.5223123732251521,317111,Northeast,Middle Atlantic
PA,Pennsylvania,PA-06,Philadelphia's Chester County suburbs and Reading,Reading,0.4968684759916493,0.5126646403242148,0.4646464646464647,374428,Northeast,Middle Atlantic
PA,Pennsylvania,PA-07,Lehigh Valley and southern Monroe County,Allentown,0.48805815160955346,0.5096056622851365,0.4828282828282828,391875,Northeast,Middle Atlantic
PA,Pennsylvania,PA-08,Scranton/Wilkes-Barre and northeastern Pennsylvania,Scranton,0.5010395010395011,0.5005065856129686,0.4620829120323559,392203,Northeast,Middle Atlantic
PA,Pennsylvania,PA-09,Coal Region between Wilkes-Barre and Harrisburg,Lebanon,0.7192982456140351,0.6362715298885512,0.5860323886639676,310144,Northeast,Middle Atlantic
PA,Pennsylvania,PA-10,Harrisburg and York,Harrisburg,0.687110187110187,0.6101522842639594,0.5718623481781376,316245,Northeast,Middle Atlantic
PA,Pennsylvania,PA-11,Lancaster and southern York Counties,Lancaster,0.6237006237006237,0.5477642276422765,0.5232793522267206,323979,Northeast,Middle Atlantic
PA,Pennsylvania,PA-12,Williamsport area and Northern Tier,State College,0.6076604554865425,0.585612968591692,0.5475708502024292,369831,Northeast,Middle Atlantic
PA,Pennsylvania,PA-13,South-central Pennsylvania,Altoona,0.3268041237113402,0.33198789101917253,0.34006054490413723,335311,Northeast,Middle Atlantic
PA,Pennsylvania,PA-14,Southern Pittsburgh exurbs and southwestern Pennsylvania,Murrysville,0.31606217616580307,0.3103448275862069,0.32323232323232326,350902,Northeast,Middle Atlantic
PA,Pennsylvania,PA-15,North-central Pennsylvania,Indiana,0.5395833333333334,0.5146909827760892,0.47213779128672745,339998,Northeast,Middle Atlantic
PA,Pennsylvania,PA-16,Erie and northwestern Pennsylvania,Erie,0.5357142857142857,0.5309017223910841,0.4944500504540868,322791,Northeast,Middle Atlantic
PA,Pennsylvania,PA-17,Pittsburgh suburbs and Beaver County,Allison Park,0.5522233712512926,0.4387031408308005,0.4240890688259109,310223,Northeast,Middle Atlantic
PA,Pennsylvania,PA-18,Pittsburgh,Pittsburgh,0.6014492753623188,0.5854398382204247,0.5575757575757576,374897,Northeast,Middle Atlantic
RI,Rhode Island,RI-01,Part of Providence and eastern Rhode Island,Providence,0.3658280922431866,0.3272357723577236,0.3231707317073171,219998,Northeast,New England
RI,Rhode Island,RI-02,Part of Providence and western Rhode Island,Providence,0.46267087276550994,0.3904179408766565,0.390020366598778,243968,Northeast,New England
SC,South Carolina,SC-01,Charleston and coastal South Carolina,Charleston,0.56975505857295,0.5918781725888325,0.5678137651821862,340439,South,South Atlantic
SC,South Carolina,SC-02,Augusta and Columbia suburbs,Columbia,0.5932560590094836,0.6000000000000001,0.6016177957532862,317829,South,South Atlantic
SC,South Carolina,SC-03,Northwestern South Carolina,Anderson,0.6979166666666667,0.6554878048780488,0.6440162271805274,286261,South,South Atlantic
SC,South Carolina,SC-04,Greenville-Spartanburg area,Greenville,0.6356916578669483,0.6321138211382114,0.6164801627670397,305585,South,South Atlantic
SC,South Carolina,SC-05,Southern Charlotte suburbs and exurbs,Rock Hill,0.5962539021852238,0.5582573454913881,0.5566801619433199,312006,South,South Atlantic
SC,South Carolina,SC-06,"Black Belt, Columbia, and Charleston",Columbia,0.31204943357363546,0.28383838383838383,0.2919191919191919,267918,South,South Atlantic
SC,South Carolina,SC-07,Northeastern South Carolina and the Myrtle Beach area,Florence,0.5973223480947477,0.5510616784630941,0.5419615773508595,301788,South,South Atlantic
SD,South Dakota,SD-01,All of South Dakota,Sioux Falls,0.6598712446351932,0.5920245398773006,0.54341164453524,377896,North Central,West North Central
TN,Tennessee,TN-01,Northeastern Tennessee,Johnson City,0.795643153526971,0.7388211382113821,0.7096446700507614,269717,South,East South Central
TN,Tennessee,TN-02,Knoxville area,Knoxville,0.6867088607594937,0.685336048879837,0.6497461928934011,297318,South,East South Central
TN,Tennessee,TN-03,Chattanooga area,Chattanooga,0.6841004184100419,0.6432926829268293,0.6217038539553752,282933,South,East South Central
TN,Tennessee,TN-04,Southern part of Middle Tennessee,Murfreesboro,0.7145833333333333,0.6636178861788619,0.6361788617886179,280935,South,East South Central
TN,Tennessee,TN-05,Nashville,Nashville,0.40295358649789026,0.43191056910569103,0.4180161943319838,281772,South,East South Central
TN,Tennessee,TN-06,Nashville's eastern suburbs and northern Middle Tennessee,Hendersonville,0.7538940809968847,0.7008113590263692,0.6595528455284553,302080,South,East South Central
TN,Tennessee,TN-07,Nashville's southern suburbs and western Middle Tennessee,Clarksville,0.7053291536050157,0.6663286004056795,0.6322188449848024,297395,South,East South Central
TN,Tennessee,TN-08,West Tennessee,Jackson,0.6835051546391752,0.6683518705763397,0.6474747474747474,301502,South,East South Central
TN,Tennessee,TN-09,Memphis,Memphis,0.2034943473792395,0.21068548387096775,0.2261306532663317,225767,South,East South Central
TX,Texas,TX-01,Tyler and East Texas,Tyler,0.7405128205128205,0.722502522704339,0.6969696969696969,263936,South,West South Central
TX,Texas,TX-02,Northern Houston and part of west Houston,Houston,0.5486910994764398,0.6385786802030456,0.6262626262626263,283728,South,West South Central
TX,Texas,TX-03,Collin County,Plano,0.5744234800838574,0.6527918781725888,0.6224489795918368,326087,South,West South Central
TX,Texas,TX-04,Northeastern Texas,Sherman,0.7757201646090536,0.7489878542510121,0.7070707070707071,276611,South,West South Central
TX,Texas,TX-05,Eastern edge of Dallas and rural areas to its east,Dallas,0.6463917525773196,0.6521739130434783,0.6262626262626263,234829,South,West South Central
TX,Texas,TX-06,Arlington and rural areas south of Dallas,Arlington,0.5639958376690947,0.5866261398176292,0.5757575757575757,280287,South,West South Central
TX,Texas,TX-07,West Houston,Houston,0.4926778242677825,0.6081218274111675,0.5959595959595959,262987,South,West South Central
TX,Texas,TX-08,Suburbs and exurbs north of Houston,The Woodlands,0.7525879917184265,0.7801418439716312,0.7373737373737373,298150,South,West South Central
TX,Texas,TX-09,Southwest Houston,Houston,0.1849948612538541,0.2129162462159435,0.23232323232323235,194818,South,West South Central
TX,Texas,TX-10,Austin to western Houston,Austin,0.5476439790575917,0.6036772216547498,0.5656565656565657,318751,South,West South Central
TX,Texas,TX-11,Midland and San Angelo parts of rural west Texas,Midland,0.8028895768833849,0.8016194331983806,0.7676767676767677,250298,South,West South Central
TX,Texas,TX-12,Parker and western Tarrant Counties,Fort Worth,0.6579497907949791,0.6781725888324873,0.6464646464646465,288335,South,West South Central
TX,Texas,TX-13,Texas Panhandle,Amarillo,0.8254132231404959,0.8125633232016211,0.7777777777777778,240805,South,West South Central
TX,Texas,TX-14,Galveston area,Beaumont,0.6024844720496895,0.6002024291497976,0.5757575757575757,264791,South,West South Central
TX,Texas,TX-15,McAllen in the Rio Grande Valley and rural counties to the north,McAllen,0.4136504653567735,0.4196157735085946,0.42424242424242425,186076,South,West South Central
TX,Texas,TX-16,El Paso,El Paso,0.28601472134595163,0.34954407294832823,0.35353535353535354,196722,South,West South Central
TX,Texas,TX-17,"College Station, Waco, and a slice of Austin suburbs",Waco,0.5920084121976866,0.6156982670744139,0.5858585858585859,245302,South,West South Central
TX,Texas,TX-18,Heavily black parts of central Houston,Houston,0.20725388601036268,0.23053589484327608,0.23,208598,South,West South Central
TX,Texas,TX-19,Lubbock and rural West Texas,Lubbock,0.7552083333333334,0.7464503042596349,0.7171717171717171,227821,South,West South Central
TX,Texas,TX-20,Downtown San Antonio,San Antonio,0.359916054564533,0.4026369168356998,0.41414141414141414,220219,South,West South Central
TX,Texas,TX-21,Parts of Austin and San Antonio connected by Texas Hill Country,San Antonio,0.5526315789473685,0.6120777891504606,0.5714285714285715,363431,South,West South Central
TX,Texas,TX-22,Southern Houston suburbs,Pearland,0.5410176531671859,0.6285425101214575,0.6060606060606061,312962,South,West South Central
TX,Texas,TX-23,El Paso to San Antonio,San Antonio,0.4823284823284823,0.5131578947368421,0.494949494949495,232777,South,West South Central
TX,Texas,TX-24,Suburbs north of Dallas and Fort Worth,Irving,0.532563025210084,0.6138211382113821,0.5858585858585859,282066,South,West South Central
TX,Texas,TX-25,Part of Austin and rural areas north toward Dallas-Fort Worth,Austin,0.5781741867785939,0.6131013306038895,0.5656565656565657,316307,South,West South Central
TX,Texas,TX-26,Denton County,Denton,0.6390346274921301,0.6876907426246185,0.6464646464646465,321259,South,West South Central
TX,Texas,TX-27,Corpus Christi and Victoria,Corpus Christi,0.6221532091097308,0.6129685916919959,0.5959595959595959,237548,South,West South Central
TX,Texas,TX-28,Laredo area,Laredo,0.3977272727272728,0.390909090909091,0.41414141414141414,192168,South,West South Central
TX,Texas,TX-29,Heavily Latino areas north and east of Downtown Houston,Houston,0.2632124352331606,0.33367037411526795,0.37373737373737376,136620,South,West South Central
TX,Texas,TX-30,Downtown and South Dallas,Dallas,0.1878850102669405,0.1975806451612903,0.21212121212121213,221629,South,West South Central
TX,Texas,TX-31,Williamson and Bell Counties,Round Rock,0.5673382820784729,0.6087844739530134,0.5656565656565657,293089,South,West South Central
TX,Texas,TX-32,Suburban North Dallas,Dallas,0.4900105152471083,0.5786802030456853,0.5555555555555556,283583,South,West South Central
TX,Texas,TX-33,Connects Downtown Fort Worth and western Dallas,Fort Worth,0.24534161490683223,0.27346115035317864,0.31,131573,South,West South Central
TX,Texas,TX-34,Brownsville in the Rio Grande Valley and rural counties to the north,Brownsville,0.38906088751289986,0.3864783047426842,0.393939393939394,174535,South,West South Central
TX,Texas,TX-35,San Antonio and heavily Latino areas of Austin,San Antonio,0.32241014799154333,0.3545081967213115,0.35714285714285715,202142,South,West South Central
TX,Texas,TX-36,Southern part of East Texas,Baytown,0.7407407407407407,0.7401415571284126,0.6969696969696969,256141,South,West South Central
UT,Utah,UT-01,Ogden and northern Utah,Ogden,0.6893203883495146,0.7914110429447853,0.6972193614830072,275926,West,Mountain
UT,Utah,UT-02,Salt Lake City and southwestern Utah,Salt Lake City,0.5897435897435898,0.6995884773662552,0.6037151702786377,276025,West,Mountain
UT,Utah,UT-03,Provo area and southeastern Utah,Provo,0.6695035460992907,0.8006134969325153,0.6958762886597939,280440,West,Mountain
